CNTRY_YEAR,Countries,Year,1  Size of Government,1A Government Consumption,1B  Transfers and subsidies,1C  Government investment,1D  Top marginal tax rate,1Di Top marginal income tax rate,1Dii Top marginal income and payroll tax rate,2  Legal System & Property Rights,2A  Judicial independence,2B  Impartial courts,2C  Protection of property rights,2D  Military interference in rule of law and politics,2E Integrity of the legal system,2F Legal enforcement of contracts,2G Regulatory restrictions on the sale of real property,2H Reliability of police,3  Sound Money,3A  Money growth,3B  Standard deviation of inflation,3C  Inflation: Most recent year,3D  Freedom to own foreign currency bank accounts,4  Freedom to trade internationally,4A  Tariffs,4Ai  Revenue from trade taxes (% of trade sector),4Aii  Mean tariff rate,4Aiii  Standard deviation of tariff rates,4B  Regulatory trade barriers,4Bi  Non-tariff trade barriers,4Bii  Compliance costs of importing and exporting,4C  Black market exchange rates,4D  Controls of the movement of capital and people,4Di  Financial Openness,4Dii  Capital controls,4Diii Freedom of foreigners to visit,5  Regulation,5A  Credit market regulations,5Ai  Ownership of banks,5Aii Private sector credit,5Aiii  Interest rate controls/negative real interest rates),5B  Labor market regulations,5Bi  Hiring regulations and minimum wage,5Bii  Hiring and firing regulations,5Biii  Centralized collective bargaining,5Biv  Hours Regulations,5Bv Mandated cost of worker dismissal,5Bvi  Conscription,5C  Business regulations,5Ci  Administrative requirements,5Cii  Regulatory Burden,5Ciii  Startinga  business,5Civ  Impartial Public Administration,5Cv Licensing restrictions,5Cvi Tax compliance,BUPPSRY,TRY,UPPSRY_NTRY,GDP,FDI(Value)
CNTRY_YEAR,Countries,Year,sog,sog_gc,sog_ts,sog_gi,sog_tmtr,sog_tmitr,sog_tmiptr,lspr,lspr_ji,lspr_ic,lspr_ppr,lspr_mi,lspr_ils,lspr_lec,lspr_rr,lspr_rp,sm,sm_mg,sm_sdi,sm_i,sm_f,free,free_t,free_t_r,free_t_m,free_t_sd,free_r,free_r_n,free_r_c,free_b,free_c,free_f,free_f_c,free_f_F,reg,reg_c,reg_c_o,reg_c_p,reg_c_i,reg_l,reg_l_h,reg_l_hf,reg_l_c,reg_l_h,reg_l_m,re_l_cp,reg_b,reg_b_a,reg_b_r,reg_b_s,reg_b_i,reg_b_l,reg_b_t,BUPPSRY,TRY,UPPSRY_NTRY,GDP,FDI(Value)
ESP_2015,Spain,2015,6.162982464,4.379411765,4.560500555,10,4,4,4,7.224455139,6.937742989,6.782554819,6.092062111,8.333333333,7.993716667,5.248487497,7.758620984,8.649122715,9.762675446,9.367740696,9.78319919,9.899761896,10,8.298598841,8.3604,9.1,8.98,7.0012,7.893756041,5.824198317,9.963313765,10,6.940239323,10,3.076923077,7.743794892,7.562424913,8.978666667,10,7.936,9,6.251012762,3.9,3.83623406,6.703521292,8,5.066321217,10,7.45759531,2.996146282,7.555555556,9.488970128,8.8425,7.566217516,8.296182377,51.587471,78.534706,67.698692,1700788.63,8556.849695
ESP_2016,Spain,2016,6.406594807,4.517647059,4.640326975,10,5,5,5,7.24603789,7.054520436,6.743687195,6.084128222,8.333333333,7.993716667,5.287982311,7.758620984,8.71231397,9.488977918,8.164989515,9.831322156,9.9596,10,8.319909059,8.266133333,9,8.96,6.8384,8.073263579,6.183213393,9.963313765,10,6.940239323,10,3.076923077,7.743794892,7.690479588,9.323395523,10,7.97018657,10,6.168681143,3.9,3.633370002,6.412395637,8,5.066321217,10,7.579362099,2.960416873,7.777777778,9.49238242,9.4325,7.516913146,8.296182377,53.882187,79.811272,69.235588,1771252.5,31538.20635
ESP_2017,Spain,2017,6.238415451,4.638235294,4.773841962,10,4,4,4,7.208868733,7.007084571,6.721546757,5.940754017,8.333333333,7.992466667,5.287982311,7.749171365,8.63861084,9.203374566,7.441595199,9.763119732,9.608783333,10,8.397205103,8.225066667,9,8.98,6.6952,8.128512714,6.293711663,9.963313765,10,7.235241033,10,3.076923077,8.628800023,7.792666693,9.323395523,10,7.97018657,10,6.142858391,3.9,3.481201132,6.409627994,8,5.066321217,10,7.911746165,2.903326551,7.555555556,9.518433508,10,8.513161375,8.98,55.527878,80.939743,70.187393,1853309.38,41876.90227
ESP_2018,Spain,2018,6.430872576,4.644117647,4.730245232,10,5,5,5,7.313303569,7.102431339,6.897692643,6.307246685,8.3,8.00405,5.287982311,7.749171365,8.857854207,9.336913933,7.94618285,9.736472883,9.665,10,8.411267251,8.116444444,9.133333333,8.96,6.256,8.293383525,6.605110168,9.981656882,10,7.235241033,10,3.076923077,8.628800023,7.774851084,9.323395523,10,7.97018657,10,6.24505211,3.9,3.70884339,6.795148055,8,5.066321217,10,7.75610562,3.13987414,7.555555556,9.520795354,9.41,8.513342354,8.397066315,57.405262,81.628616,70.932465,1895817.25,57427.12144
ESP_2019,Spain,2019,6.417766309,4.494117647,4.814713896,10,5,5,5,7.309351604,7.031098005,6.903660257,6.307246685,8.333333333,8.004466667,5.287982311,7.749171365,8.857854207,9.452242671,8.133378047,9.815499885,9.860092752,10,8.441752721,8.201511111,9.133333333,8.98,6.4912,8.293383525,6.605110168,9.981656882,10,7.272116247,10,3.076923077,8.739425664,7.838456967,9.583379838,10,8.750139515,10,6.24505211,3.9,3.70884339,6.795148055,8,5.066321217,10,7.686938953,3.13987414,7.555555556,9.520795354,8.995,8.513342354,8.397066315,58.541592,81.930359,71.923203,1926702.13,18525.69126
ESP_2020,Spain,2020,6.22011925,3.505882353,4.814713896,10,5,5,5,7.353980771,6.996431339,6.740660259,6.307246685,8.333333333,8.559166667,5.287982311,7.749171365,8.857854207,9.208186942,7.069190234,9.828157533,9.9354,10,8.087795422,8.030533333,8.6,8.98,6.5116,8.293383525,6.605110168,9.981656882,10,6.027264828,10,3.076923077,5.004871408,7.302663451,8.295536326,10,4.886608978,10,6.24505211,3.9,3.70884339,6.795148055,8,5.066321217,10,7.367401916,3.13987414,5.333333333,9.520795354,9.3,8.513342354,8.397066315,56.477238,79.928398,68.895836,1799328.05,13778.91738
SWE_2005,Sweden,2005,4.754202886,1.167294783,4.002724796,9.108494852,1.5,3,0,8.265742751,8.289929784,9.008638056,8.707482993,9.166666667,8.8589,5.992151908,8.730377726,7.371794872,9.704296485,9.22198908,9.685831031,9.909365829,10,8.398746404,8.393422222,9.586666667,9.46,6.1336,8.709255702,8.299319728,9.119191676,10,6.492307692,10,3.076923077,6.4,7.714444192,10,10,10,10,5.061734498,8.3,1.923076923,3.557692308,6,7.589637758,3,8.081598078,3.725490196,8.263305322,9.401913501,9.6475,8.81891728,8.632462171,66.059357,87.30426,81.300262,366358.47,11627.27516
SWE_2006,Sweden,2006,4.843491585,1.117647059,4.294277929,9.313032936,1.5,3,0,8.369531885,8.526075342,8.968742806,8.903123067,9.166666667,8.8589,5.992151908,8.730377726,7.81021756,9.61102243,9.004677861,9.711454797,9.727957063,10,8.394821141,8.219555556,9.606666667,8.92,6.132,8.861992251,8.604792826,9.119191676,10,6.497736758,10,3.076923077,6.416287196,7.40175384,10,10,10,10,5.177030082,8.3,2.844842657,3.327700078,6,7.589637758,3,7.028231436,3.719837026,1.923076923,9.411488043,9.6475,8.835024455,8.632462171,66.803146,87.245148,81.922272,393925.5,27551.60722
SWE_2007,Sweden,2007,4.835790046,1.261513795,4.359673025,9.56526341,1,2,0,8.534522907,8.770943155,8.914243251,9.173248825,9.166666667,8.8589,5.992151908,8.730377726,8.66965172,9.390100721,8.432340831,9.570495821,9.557566233,10,8.382410036,8.177688889,9.566666667,8.96,6.0064,8.854214499,8.589237323,9.119191676,10,6.497736758,10,3.076923077,6.416287196,7.393805089,10,10,10,10,5.072863781,6.7,3.745999852,3.401545078,6,7.589637758,3,7.108551485,4.193886116,1.923076923,9.414110842,9.6475,8.84027286,8.632462171,66.477089,88.542068,83.116371,427008.09,28848.9198
SWE_2008,Sweden,2008,4.793589518,1.1,4.348773842,9.526673748,1,2,0,8.551764904,8.775593948,8.928849102,9.01406856,9.166666667,8.8589,6.245189971,8.730377726,8.694473257,9.291020444,8.3666827,9.484808897,9.312590179,10,8.314669336,8.031555556,9.606666667,8.88,5.608,8.729385033,8.33957839,9.119191676,10,6.497736758,10,3.076923077,6.416287196,7.458122473,10,10,10,10,5.132203157,6.7,3.739191781,3.7643894,6,7.589637758,3,7.242164264,4.98929953,1.923076923,9.420012139,9.6475,8.840634819,8.632462171,66.195984,89.129097,83.259071,436420.72,36854.93406
SWE_2009,Sweden,2009,4.55907267,1.089688728,3.907258757,8.805915864,1,2,0,8.509021516,8.746137742,8.951935454,8.803995844,9.166666667,8.8589,6.120189971,8.881571626,8.542774822,9.60483508,8.824455656,9.650570406,9.944314258,10,8.396918032,8.223333333,9.44,8.94,6.29,8.866602038,8.6140124,9.119191676,10,6.497736758,10,3.076923077,6.416287196,7.517014489,9.921893865,10,9.765681595,10,5.367293615,6.666666667,3.109900378,3.427194644,6,10,3,7.261855987,5.067997933,1.923076923,9.465255416,9.6475,8.834843475,8.632462171,64.117371,88.029755,81.247665,415501.53,10094.60342
SWE_2010,Sweden,2010,4.713967458,1.267647059,4.599182561,8.710507672,1,2,0,8.463666981,8.684243873,8.858561304,8.704801469,9.166666667,8.8589,6.120189971,8.454247017,8.861725546,9.693539656,9.358117984,9.647638245,9.768402395,10,8.41900593,8.340669778,9.632409333,8.98,6.4096,8.837617183,8.556042691,9.119191676,10,6.497736758,10,3.076923077,6.416287196,8.184115771,9.979332006,10,9.937996017,10,6.431518473,6.666666667,2.517099918,3.405344251,6,10,10,8.141496836,4.760803534,7.575757576,9.467550365,9.5325,8.879907369,8.632462171,63.234947,87.688011,81.079483,437908.63,140.6514676
SWE_2011,Sweden,2011,4.803010503,1.294117647,4.698637602,9.029797264,1,2,0,8.332926416,8.517235482,8.714053072,8.172915428,9.166666667,8.91365,6.726223358,8.019564555,8.433102768,9.708385619,9.837896235,9.587646243,9.408,10,8.233427294,8.274695683,9.65768705,8.94,6.2264,8.161276734,7.203361792,9.119191676,10,6.497736758,10,3.076923077,6.416287196,8.279316188,10,10,10,10,6.662255325,6.666666667,3.183528768,4.123336517,6,10,10,8.17569324,4.986543125,7.575757576,9.439207079,9.5325,8.887689487,8.632462171,65.151428,88.672157,83.549904,466684.5,12945.82253
SWE_2012,Sweden,2012,4.709343695,1.264705882,4.341529725,8.947982867,1,2,0,8.30805985,8.510753362,8.716320037,8.099699134,9.166666667,8.96465,6.726223358,8.05736303,8.222803216,9.811779471,9.798514155,9.626603727,9.822,10,8.122558917,8.213111111,9.633333333,8.9,6.106,7.778345975,6.521343284,9.035348666,10,6.498778581,10,3.076923077,6.419412666,8.32548721,9.960397868,10,9.881193605,10,6.800041285,6.666666667,3.909279593,4.224301452,6,10,10,8.216022476,5.246582921,7.555555556,9.439534928,9.5325,8.889499282,8.632462171,63.973232,88.743256,82.57766,470693.66,16348.94371
SWE_2013,Sweden,2013,4.67115844,1.205882353,4.38349243,8.993917417,1,2,0,8.186571425,8.268043692,8.449116754,7.820103483,9.166666667,8.96465,6.699845865,8.321952355,7.802192587,9.863594449,9.623195016,9.840041374,9.991141406,10,8.058342762,8.252,9.64,8.9,6.216,7.482592465,5.929836265,9.035348666,10,6.498778581,10,3.076923077,6.419412666,8.309517075,9.867138818,10,9.601416454,10,6.852340874,6.666666667,4.113580107,4.33379847,6,10,10,8.209071534,5.070149875,7.555555556,9.440518478,9.5325,9.023243127,8.632462171,62.456749,89.16275,82.797676,473450.03,4125.287886
SWE_2014,Sweden,2014,4.736887159,1.194117647,4.527175094,9.190643052,1,2,0,8.270005733,8.390465037,8.576689048,8.213430166,9.166666667,8.96465,6.724,8.321952355,7.802192587,9.865468504,9.588377487,9.909424227,9.964072301,10,8.625592461,8.432577778,9.813333333,8.94,6.5444,9.129552742,8.33957839,9.919527094,10,6.940239323,10,3.076923077,7.743794892,8.23844251,9.760333333,10,9.281,10,6.695041308,6.666666667,3.739191781,3.7643894,6,10,10,8.25995289,5.084304464,7.555555556,9.731290064,9.5325,9.023605086,8.632462171,65.859032,88.982208,84.670082,480251.91,4031.982974
SWE_2015,Sweden,2015,4.808755314,1.152941176,4.641235241,9.47710015,1,2,0,8.421306707,8.684232562,8.724111912,8.872760241,9.166666667,8.88265,6.724150366,8.454247017,7.86163489,9.851571177,9.58670831,9.828933347,9.990643051,10,8.449389834,8.3604,9.1,8.98,7.0012,8.496920014,7.074312934,9.919527094,10,6.940239323,10,3.076923077,7.743794892,8.308359161,9.902666667,10,9.708,10,6.7498593,6.666666667,3.836949522,3.995539609,6,10,10,8.272551517,5.158076,7.555555556,9.732929313,9.5325,9.023786065,8.632462171,65.871948,89.265251,85.056427,509045.5,8449.456064
SWE_2016,Sweden,2016,4.740956983,0.935294118,4.711171662,9.285819136,1,2,0,8.136150665,8.492354439,8.47393417,8.272355398,9.166666667,8.88265,6.113699805,8.454247017,7.233297825,9.756366543,9.381541293,9.840764878,9.80316,10,8.398295785,8.266133333,9,8.96,6.8384,8.386810482,6.85409387,9.919527094,10,6.940239323,10,3.076923077,7.743794892,8.324362528,9.899788495,10,9.699365485,10,6.866278807,6.666666667,4.169215758,4.361790418,6,10,10,8.207020282,5.22415479,7.111111111,9.734240712,9.5325,9.007652908,8.632462171,65.907257,89.555557,85.286247,520678.84,19153.04155
SWE_2017,Sweden,2017,4.807353189,1.097058824,4.809264305,9.357942817,1,2,0,8.081366605,8.381155086,8.416485865,8.078472218,9.166666667,8.88765,6.113699805,8.454247017,7.152556181,9.660764805,9.184724521,9.817234509,9.641100191,10,8.49906941,8.225066667,9,8.98,6.6952,8.351593872,6.783660651,9.919527094,10,7.419617102,10,3.076923077,9.181928229,8.221418494,9.333333333,10,10,8,6.932413638,6.666666667,4.398902456,4.528912703,6,10,10,8.398508511,5.346507232,6.666666667,9.735224262,10,9.007652908,9.635,66.827072,89.491867,86.019341,544587.69,12511.40751
SWE_2018,Sweden,2018,4.721308512,1.082352941,4.877384196,8.874305423,1,2,0,7.892657902,8.201422283,8.232849126,7.537052632,9.2,8.51215,6.113699805,8.454247017,6.889842352,9.705713616,9.356892796,9.856668669,9.609293,10,8.504434549,8.116444444,9.133333333,8.96,6.256,8.481676649,7.032051087,9.93130221,10,7.419617102,10,3.076923077,9.181928229,7.806967009,9.333333333,10,10,8,6.045740472,6.666666667,4.309181372,4.298594793,6,10,5,8.041827223,4.588801067,6.666666667,9.720199545,9.635,9.007833887,8.632462171,67.272621,89.826408,86.612442,551598.88,3806.729264
SWE_2019,Sweden,2019,4.668378552,1.05,4.953678474,8.565714286,1,2,0,7.872216698,8.201422283,8.239069496,7.537052632,9.166666667,8.375733333,6.113699805,8.454247017,6.889842352,9.683147739,9.254611677,9.834809473,9.643169805,10,8.488826002,8.201511111,9.133333333,8.98,6.4912,8.481676649,7.032051087,9.93130221,10,7.272116247,10,3.076923077,8.739425664,7.806967009,9.333333333,10,10,8,6.045740472,6.666666667,4.309181372,4.298594793,6,10,5,8.041827223,4.588801067,6.666666667,9.720199545,9.635,9.007833887,8.632462171,67.004105,90.267899,85.586319,559511.06,9991.43392
SWE_2020,Sweden,2020,4.43486613,0.626470588,4.389645777,8.385714286,1,2,0,7.927696906,8.201422283,8.131811156,7.537052632,9.166666667,8.926833333,6.113699805,8.454247017,6.889842352,9.620914378,8.766498921,9.816558591,9.9006,10,8.134868703,8.030533333,8.6,8.98,6.5116,8.481676649,7.032051087,9.93130221,10,6.027264828,10,3.076923077,5.004871408,7.668918625,8.993262256,10,8.979786767,8,6.045740472,6.666666667,4.309181372,4.298594793,6,10,5,7.967753149,4.588801067,6.222222222,9.720199545,9.635,9.007833887,8.632462171,63.205822,89.290382,85.081825,581247.94,19722.46653
TUR_2005,Turkey,2005,8.187522112,6.983087465,9.382023093,10,7,7,7,5.968249386,5.961054354,5.433198383,5.657200673,6.666666667,6.8163,5.453512509,8.867599739,5.874587459,4.941748171,0.391258033,1.403415636,7.972319015,10,6.968119475,6.868918253,9.72675476,9.52,1.36,6.604986425,6.283333333,6.926639517,10,4.398573221,1.657258123,1.538461538,10,5.705578329,6.651541327,5,4.954623982,10,3.833567321,4.4,4.019607843,6.388888889,6,1.192907194,1,6.63162634,3.284313725,6.214285714,9.468224547,6.5425,7.127602973,7.152831077,47.1721,75.22998,61.81818,965418.81,10031
TUR_2006,Turkey,2006,7.853796522,6.679411765,7.722070845,10,7,7,7,5.819003269,6.078183344,5.273796472,5.646869836,5.277777778,6.8163,5.578512509,8.867599739,5.92248811,5.56549823,0.589005065,3.775183188,7.897804665,10,7.02671121,6.355555556,9.626666667,8.08,1.36,7.352716065,6.651294533,8.054137597,10,4.398573221,1.657258123,1.538461538,10,5.677932396,6.851721873,5,5.555165619,10,3.846711314,4.4,4.129116081,6.358244608,6,1.192907194,1,6.335364,3.22888363,4.019607843,9.537346695,6.5425,7.183525636,7.500320198,47.254066,74.509804,61.458138,1098248.88,20185
TUR_2007,Turkey,2007,7.821919619,6.55,7.692098093,10,7,7,7,5.39446221,5.885714766,5.01914713,5.15301149,3.611111111,6.7752,5.578512509,8.900470863,4.929760919,6.542296796,0.577462575,7.342960791,8.248763818,10,6.968751611,6.188680334,9.606041003,8,0.96,7.287752889,6.521368181,8.054137597,10,4.398573221,1.657258123,1.538461538,10,5.852799333,6.986776442,5,5.960329327,10,4.242611457,5.6,5.112807363,6.549954185,6,1.192907194,1,6.3290101,2.89419702,4.019607843,9.615648637,6.5425,7.401786903,7.500320198,46.91069,74.605957,60.940033,1200557.5,22047
TUR_2008,Turkey,2008,7.600866565,6.411764706,6.72506812,10,7,7,7,5.396826967,5.703444675,5.068242834,4.900011863,3.333333333,6.74815,5.453512509,8.900470863,4.375771349,8.459633684,7.003196816,8.924163596,7.911174325,10,7.190161212,6.288444444,9.613333333,8.06,1.192,7.130419788,6.206701979,8.054137597,10,5.341780614,4.486880302,1.538461538,10,6.198872346,8.010292714,5,9.030878141,10,4.38201773,5.6,5.651826934,6.84737225,6,1.192907194,1,6.204306596,3.206334224,4.019607843,9.627591661,5.415,7.456985648,7.500320198,46.742432,74.540611,60.786377,1278350.63,19851
TUR_2009,Turkey,2009,7.099052733,5.8,5.640326975,9.187436691,7,7,7,5.388968428,5.469341184,5.134954546,5.023220391,3.333333333,6.81055,5.453512509,8.900470863,4.292781186,8.77824083,7.635727445,8.7274312,8.749804674,10,7.303891321,6.292888889,9.626666667,8.06,1.192,7.068075269,6.08201294,8.054137597,10,5.854601126,4.486880302,3.076923077,10,5.948331591,6.828380219,5,5.485140658,10,4.778033194,5.566666667,5.026242164,7.109831137,8,1.965459195,1,6.23858136,3.467611022,4.019607843,9.594766864,5.415,7.434182232,7.500320198,46.331066,73.554733,58.343277,1243994.13,8585
TUR_2010,Turkey,2010,7.278585703,6.120588235,6.160762943,9.324077337,7,7,7,5.21664605,5.198966704,5.157502682,5.157244269,3.333333333,5.978394444,5.177048811,8.801857492,4.193462134,8.799856015,8.111553139,8.801159761,8.286711159,10,7.2413948,6.254177778,9.573333333,8.02,1.1692,6.856800295,5.659462993,8.054137597,10,5.854601126,4.486880302,3.076923077,10,6.315373956,7.5177723,5,7.5533169,10,4.8565284,5.566666667,4.998028072,7.057221816,8,2.517253846,1,6.571821169,3.342823803,6.96969697,9.661727857,4.4775,7.478858184,7.500320198,48.504246,75.710953,60,1417072.63,9086
TUR_2011,Turkey,2011,7.526849255,6.520588235,6.326158038,10,7,7,7,5.323999467,5.294907089,5.201525972,5.437758674,3.333333333,5.688816667,5.14319069,8.801857492,4.981272358,8.955848253,8.126329741,8.991063271,8.706,10,7.128617888,6.320533333,9.56,8.08,1.3216,6.595747351,4.991070092,8.200424609,10,5.59819087,4.486880302,2.307692308,10,6.583469425,8.084865888,5,9.254597665,10,4.978218311,5.566666667,5.45132116,7.334068192,8,2.517253846,1,6.687324075,3.816295985,6.96969697,9.67399873,4.4775,7.686132567,7.500320198,50.718143,76.067108,61.747284,1564285.75,16136
TUR_2012,Turkey,2012,7.458601425,6.3,6.205507125,10,7,7,7,5.301263584,5.228260657,5.171969003,5.546419446,3.333333333,5.675316667,5.14319069,8.571759626,5.025014061,8.949383268,8.604831696,8.970701375,8.222,10,7.145903497,6.322755556,9.566666667,8.08,1.3216,6.662667562,5.124910515,8.200424609,10,5.59819087,4.486880302,2.307692308,10,6.629616996,8.201124153,5,9.603372459,10,4.954853846,5.566666667,5.182244344,7.462958219,8,2.517253846,1,6.73287299,4.168548854,6.666666667,9.631217916,4.4775,7.986612287,7.466692218,51.234703,76.171501,61.705452,1663626.63,13743.21
TUR_2013,Turkey,2013,7.252703353,6.3,6.032527139,9.868489623,7,7,7,5.092743534,4.535696838,5.086737405,5.451949444,3.333333333,5.554316667,5.14319069,8.571759626,4.299568762,9.033892719,8.185316681,9.448872258,8.501381939,10,7.098550452,5.940888889,9.486666667,7.84,0.496,6.855122051,5.509819493,8.200424609,10,5.59819087,4.486880302,2.307692308,10,6.50478149,7.967823467,5,8.9034704,10,4.859308348,5.566666667,4.854354492,7.217575085,8,2.517253846,1,6.687212656,4.125864481,6.666666667,9.579949475,4.1275,8.156603096,7.466692218,51.228085,76.977776,61.685596,1767366.5,13564.79
TUR_2014,Turkey,2014,7.253432596,6.226470588,6.145692391,10,7,7,7,4.897810087,4.308757846,4.575062067,5.341746197,3.333333333,5.418,4.5405,8.552860388,4.299568762,9.029939485,8.384607263,9.506065218,8.229085457,10,7.17160624,5.9728,9.56,7.86,0.4984,7.646251175,6.206701979,9.085800371,10,5.067373783,4.486880302,2.307692308,8.40754874,6.557095285,7.959333333,5,8.878,10,4.931479276,5.566666667,5.651826934,6.84737225,8,2.523009805,1,6.780473246,4.116887039,6.666666667,9.549438398,3.65,9.233155153,7.466692218,50.764965,76.13636,61.879513,1850262.88,12973.33
TUR_2015,Turkey,2015,7.309555738,6.267647059,6.385131632,10,7,7,7,5.003404373,4.271939782,4.250932912,5.590815636,3.333333333,5.1231,4.540276555,8.552860388,5.576922894,9.079329132,8.292920197,9.558567062,8.46582927,10,7.117205727,6.000711111,9.493333333,7.84,0.6688,7.400738015,6.030466847,8.771009182,10,5.067373783,4.486880302,2.307692308,8.40754874,6.442279481,8.118666667,5,9.356,10,4.50502936,4.433333333,4.197220787,6.882368191,8,2.517253846,1,6.703142417,4.078936708,6.222222222,9.586178621,3.525,9.233336132,7.57318082,50.911934,76.161552,62.070953,1984242,18977.64
TUR_2016,Turkey,2016,7.234940535,5.920588235,6.474114441,10,7,7,7,4.944328318,3.855828681,4.07285296,5.590815543,3.333333333,4.90165,4.540276555,8.881571626,5.576922893,9.016202069,7.979503294,9.64030498,8.445,10,7.101927913,5.9396,9.46,7.82,0.5388,7.400737869,6.030466557,8.771009182,10,5.067373783,4.486880302,2.307692308,8.40754874,6.563625325,8.198419074,5,9.595257221,10,4.693918207,5.566666667,4.197220802,6.882367928,8,2.517253846,1,6.798538694,4.078936577,7.111111111,9.631863094,3.1525,9.232431235,7.584390146,51.428822,75.003456,61.916084,1986427.5,13653.48
TUR_2017,Turkey,2017,7.257388043,5.964705882,6.542234332,10,7,7,7,4.718665603,3.543608724,4.068870711,5.261624058,3.333333333,4.1663,4.555998369,8.590658863,5.372849703,8.844408834,8.291341989,9.315155562,7.771137783,10,7.159160033,5.956355556,9.466666667,7.82,0.5824,7.612910794,5.870788892,9.355032695,10,5.067373783,4.486880302,2.307692308,8.40754874,5.51398643,6.301531213,5,8.90459364,5,4.713356938,5.566666667,4.133242368,7.062978744,8,2.517253846,1,5.527071139,3.987666567,7.111111111,9.66453694,1.524,9.232612214,1.6425,52.307957,75.208984,62.549152,2106730.75,10958.91
TUR_2018,Turkey,2018,7.031264065,5.664705882,6.474114441,10,7,7,7,4.774557126,3.61716694,4.191301528,5.41687409,3.3,3.81665,4.503243382,8.928819719,5.579869747,8.3543749,8.166078067,8.517913534,6.733508,10,7.168405167,6.040622222,9.506666667,7.86,0.7552,7.565624661,5.559117,9.572132323,10,5.067373783,4.486880302,2.307692308,8.40754874,5.978999707,6.064649331,5,9.193947992,4,5.407133585,5.566666667,4.258550803,7.100330193,8,2.517253846,5,6.465216205,4.408872128,5.555555556,9.712857482,1.7375,9.282097563,8.0944145,52.440334,74.325996,63.148857,2207112.25,12535.19
TUR_2019,Turkey,2019,6.533271518,5.458823529,6.21253406,10,5,7,3,4.850298596,3.761389163,4.212739296,5.41687409,3.333333333,4.24195,4.503243382,8.928819719,5.579869747,8.260802221,7.610018654,8.468554546,6.964635686,10,6.980186121,6.235555556,9.546666667,8,1.16,7.565624661,5.559117,9.572132323,10,4.119564266,1.64345175,2.307692308,8.40754874,5.817052589,5.615845015,5,7.847535046,4,5.407133585,5.566666667,4.258550803,7.100330193,8,2.517253846,5,6.428179168,4.408872128,5.333333333,9.712857482,1.7375,9.282097563,8.0944145,50.084469,73.619423,60.025574,2219237.25,9662.42
TUR_2020,Turkey,2020,6.518394134,5.558823529,6.038147139,10,5,6,4,4.837391188,3.741500274,3.95393985,5.41687409,3.333333333,4.41425,4.503243382,8.928819719,5.579869747,8.267587472,6.860378275,8.665771614,7.5442,10,6.922063899,6.003066667,9.42,7.78,0.8092,7.565624661,5.559117,9.572132323,10,4.119564266,1.64345175,2.307692308,8.40754874,5.876016864,5.769821171,5,8.309463514,4,5.407133585,5.566666667,4.258550803,7.100330193,8,2.517253846,5,6.451095835,4.408872128,5.333333333,9.712857482,1.875,9.282097563,8.0944145,49.672829,72.292519,59.473309,2332603.59,7717.28
